drug_id,sp_id,N,drug,cluster_id,enlace_a_bioact,multiespecie,grupo
425467,3,1,425467,507765,True,False,1
425502,3,1,425502,292496,True,False,1
425503,3,1,425503,646181,True,False,1
425531,3,1,425531,422862,True,False,1
425537,3,1,425537,246010,False,True,2
425537,26,1,425537,246010,False,True,2
425554,15,1,425554,626974,False,False,0
425555,9,1,425555,440992,True,True,3
425564,1,1,425564,650069,False,False,0
425575,3,1,425575,691711,True,False,1
425588,3,1,425588,661964,True,True,3
425596,3,1,425596,590065,False,False,0
425603,3,1,425603,258109,True,False,1
425620,3,1,425620,31931,True,False,1
425641,18,1,425641,176717,True,True,3
425659,3,1,425659,431785,False,False,0
425671,3,1,425671,83756,False,False,0
425672,12,1,425672,163042,False,True,2
425684,3,1,425684,48616,True,False,1
425685,3,1,425685,99044,False,False,0
425703,3,1,425703,260109,False,False,0
425711,3,1,425711,514676,True,True,3
425711,26,1,425711,514676,True,True,3
425727,3,1,425727,191073,False,False,0
425736,3,1,425736,526629,True,True,3
425753,3,1,425753,504868,False,True,2
425761,1,1,425761,762231,False,True,2
425783,3,1,425783,278140,True,True,3
425790,3,1,425790,347252,False,False,0
425797,18,1,425797,425072,True,False,1
425800,3,1,425800,620257,True,True,3
425802,3,1,425802,678189,False,False,0
425819,3,1,425819,136656,False,False,0
425832,3,1,425832,420585,True,True,3
425834,1,1,425834,590083,False,True,2
425834,3,1,425834,590083,False,True,2
425895,3,1,425895,17372,True,False,1
425953,3,1,425953,139561,False,False,0
425966,3,1,425966,655543,True,False,1
425982,3,1,425982,670047,True,False,1
426008,3,1,426008,85698,False,False,0
426020,3,1,426020,40031,False,True,2
426038,3,1,426038,374140,True,False,1
426049,26,1,426049,32138,True,True,3
426081,3,1,426081,109567,False,True,2
426082,3,1,426082,36689,True,True,3
426094,3,1,426094,550635,False,False,0
426107,3,1,426107,689797,False,False,0
426120,3,1,426120,518952,True,True,3
426137,3,1,426137,609590,False,False,0
426142,3,1,426142,258127,True,False,1
426162,3,1,426162,495155,True,False,1
426181,3,1,426181,108609,True,False,1
426198,3,1,426198,470463,True,False,1
426200,3,1,426200,99675,True,False,1
426209,3,1,426209,431952,True,True,3
426225,3,1,426225,677023,False,False,0
426226,3,1,426226,98730,False,True,2
426250,3,1,426250,363509,True,False,1
426283,3,1,426283,626366,True,True,3
426284,3,1,426284,707846,False,False,0
426286,3,1,426286,618475,False,False,0
426287,3,1,426287,388089,False,False,0
426303,3,1,426303,373473,True,False,1
426320,3,1,426320,291269,True,False,1
426336,3,1,426336,417589,True,False,1
426352,3,1,426352,475641,False,False,0
426374,3,1,426374,753626,True,True,3
426404,3,1,426404,694892,False,True,2
426414,3,1,426414,552890,False,False,0
426424,3,1,426424,381691,True,True,3
426453,3,1,426453,535082,True,True,3
426468,3,1,426468,192005,False,False,0
426486,3,1,426486,346029,False,True,2
426491,3,1,426491,704538,False,False,0
426500,3,1,426500,680674,False,False,0
426506,3,1,426506,149095,True,False,1
426507,3,1,426507,543524,True,False,1
426576,3,1,426576,39117,False,True,2
426576,27,1,426576,39117,False,True,2
426592,3,1,426592,212941,False,False,0
426594,26,1,426594,20394,False,False,0
426598,3,1,426598,461591,True,False,1
426610,3,1,426610,698971,False,True,2
426624,3,1,426624,98815,False,False,0
426629,3,1,426629,408368,False,False,0
426634,18,1,426634,673579,False,True,2
426639,3,1,426639,123411,True,False,1
426697,3,1,426697,441495,False,True,2
426710,3,1,426710,292818,True,False,1
426725,3,1,426725,268264,True,True,3
426731,3,1,426731,92127,True,True,3
426733,3,1,426733,669541,False,True,2
426756,3,1,426756,493860,False,False,0
426757,3,1,426757,8121,False,True,2
426811,21,1,426811,160350,True,False,1
426812,3,1,426812,224915,True,False,1
426833,3,1,426833,110070,True,True,3
426844,3,1,426844,748713,True,True,3
426875,3,1,426875,356477,False,True,2
426880,3,1,426880,191597,True,False,1
426897,3,1,426897,507291,True,True,3
426899,26,1,426899,275008,True,False,1
426908,3,1,426908,349944,False,False,0
426910,3,1,426910,160202,False,False,0
426927,3,1,426927,668936,False,True,2
426948,3,1,426948,736879,True,True,3
426958,10,1,426958,72737,True,False,1
426976,3,1,426976,283596,False,False,0
426985,1,1,426985,371643,False,True,2
426985,3,1,426985,371643,False,True,2
426986,3,1,426986,462110,False,False,0
426992,3,1,426992,49051,False,False,0
427042,3,1,427042,373053,False,True,2
427049,3,1,427049,273463,False,False,0
427050,3,1,427050,566534,False,False,0
427072,3,1,427072,736859,True,False,1
427084,3,1,427084,274447,True,True,3
427084,27,1,427084,274447,True,True,3
427092,3,1,427092,289259,False,False,0
427116,3,1,427116,477820,False,False,0
427129,3,1,427129,118682,False,False,0
427135,3,1,427135,93584,False,True,2
427143,3,1,427143,541605,False,True,2
427158,3,1,427158,277776,True,True,3
427164,3,1,427164,251083,True,True,3
427186,3,1,427186,84598,False,True,2
427194,26,1,427194,692761,False,False,0
427197,3,1,427197,730165,True,False,1
427239,3,1,427239,495301,False,False,0
427246,3,1,427246,153617,True,False,1
427248,1,1,427248,248144,False,True,2
427259,3,1,427259,740221,True,False,1
427266,3,1,427266,748858,False,True,2
427286,3,1,427286,212574,False,True,2
427291,3,1,427291,367517,True,True,3
427295,10,1,427295,137913,True,True,3
427315,3,1,427315,129405,True,False,1
427319,3,1,427319,240524,False,False,0
427351,27,1,427351,763857,True,True,3
427375,3,1,427375,501354,False,False,0
427390,1,1,427390,629637,False,True,2
427408,3,1,427408,108707,False,True,2
427453,3,1,427453,347751,True,True,3
427455,3,1,427455,58018,True,False,1
427468,3,1,427468,487512,False,False,0
427486,3,1,427486,553290,False,False,0
427487,3,1,427487,576826,False,True,2
427501,1,1,427501,245716,False,True,2
427509,3,1,427509,84314,False,True,2
427541,10,1,427541,163398,False,False,0
427585,3,1,427585,502062,True,False,1
427590,3,1,427590,473694,False,False,0
427614,10,1,427614,266830,True,True,3
427641,26,1,427641,411156,True,False,1
427679,18,1,427679,300326,False,False,0
427683,3,1,427683,41601,True,False,1
427712,3,1,427712,137899,False,True,2
427723,26,1,427723,153935,True,False,1
427748,3,1,427748,709334,True,False,1
427819,3,1,427819,487658,True,False,1
427826,3,1,427826,443618,False,False,0
427830,3,1,427830,453089,False,False,0
427890,3,1,427890,366135,False,False,0
427895,0,1,427895,5782,False,True,2
427910,3,1,427910,143572,False,False,0
427918,3,1,427918,450907,False,True,2
427922,3,1,427922,423016,False,False,0
427945,3,1,427945,273531,True,True,3
427953,3,1,427953,386474,True,True,3
427957,3,1,427957,530431,False,False,0
427972,3,1,427972,566372,False,True,2
427973,3,1,427973,637255,False,False,0
428000,27,1,428000,476039,False,True,2
428001,3,1,428001,268184,False,False,0
428003,3,1,428003,597576,False,False,0
428007,3,1,428007,464390,False,False,0
428014,10,1,428014,643349,False,False,0
428064,3,1,428064,265932,False,False,0
428068,3,1,428068,125290,False,False,0
428076,3,1,428076,657314,True,False,1
428082,3,1,428082,312565,True,False,1
428108,3,1,428108,266658,True,False,1
428118,3,1,428118,428585,True,False,1
428119,3,1,428119,718365,True,False,1
428127,26,1,428127,184199,False,False,0
428134,0,1,428134,377221,False,False,0
428172,3,1,428172,423682,False,True,2
428172,27,1,428172,423682,False,True,2
428180,3,1,428180,29595,False,False,0
428211,3,1,428211,87070,True,False,1
428225,3,1,428225,115262,False,False,0
428227,3,1,428227,322656,True,False,1
428230,3,1,428230,509897,True,True,3
428245,3,1,428245,259896,False,False,0
428251,3,1,428251,471177,True,False,1
428257,10,1,428257,754149,False,False,0
428262,3,1,428262,380453,False,False,0
428266,3,1,428266,224217,True,False,1
428279,3,1,428279,623058,False,True,2
428283,3,1,428283,68507,True,False,1
428285,3,1,428285,343141,True,False,1
428290,3,1,428290,403332,False,False,0
428295,3,1,428295,219265,False,False,0
428316,3,1,428316,677713,True,False,1
428318,3,1,428318,372256,False,False,0
428331,3,1,428331,675815,True,True,3
428354,3,1,428354,660236,False,False,0
428386,3,1,428386,654864,True,True,3
428420,3,1,428420,259850,False,False,0
428439,3,1,428439,757187,False,False,0
428465,3,1,428465,655310,True,True,3
428482,3,1,428482,296051,False,False,0
428506,3,1,428506,335082,True,False,1
428510,3,1,428510,508743,True,False,1
428521,3,1,428521,361901,True,False,1
428539,18,1,428539,37133,False,False,0
428571,3,1,428571,417176,True,True,3
428575,3,1,428575,644247,True,False,1
428595,3,1,428595,407644,False,True,2
428608,3,1,428608,48573,True,False,1
428623,3,1,428623,558133,False,False,0
428624,0,1,428624,24596,False,False,0
428693,3,1,428693,166470,False,False,0
428703,3,1,428703,422949,True,True,3
428716,3,1,428716,453759,True,False,1
428737,10,1,428737,201552,True,False,1
428752,3,1,428752,227189,True,False,1
428776,27,1,428776,767463,False,True,2
428781,3,1,428781,153290,True,False,1
428800,3,1,428800,409318,False,False,0
428806,3,1,428806,281235,True,False,1
428809,3,1,428809,50667,False,True,2
428816,3,1,428816,410548,False,False,0
428819,27,1,428819,673638,False,True,2
428825,3,1,428825,250532,True,False,1
428855,3,1,428855,138424,False,False,0
428860,0,1,428860,205755,True,False,1
428879,3,1,428879,288850,True,False,1
428903,3,1,428903,679782,True,True,3
428933,3,1,428933,712244,True,True,3
428950,3,1,428950,604534,True,True,3
428968,3,1,428968,656589,True,False,1
428976,3,1,428976,698718,True,False,1
429021,3,1,429021,32739,False,False,0
429038,3,1,429038,420114,False,False,0
429056,3,1,429056,631532,True,False,1
429072,3,1,429072,132830,True,False,1
429077,3,1,429077,213341,False,False,0
429089,3,1,429089,274315,False,False,0
429121,3,1,429121,402894,False,False,0
429150,3,1,429150,322734,True,False,1
429151,26,1,429151,547388,True,False,1
429152,3,1,429152,290696,True,False,1
429155,3,1,429155,29951,False,False,0
429162,3,1,429162,253795,False,False,0
429179,3,1,429179,23488,True,False,1
429202,3,1,429202,126601,False,True,2
429222,3,1,429222,17763,False,False,0
429235,3,1,429235,432702,False,False,0
429262,3,1,429262,666434,False,False,0
429266,3,1,429266,352874,False,False,0
429276,3,1,429276,768282,False,False,0
429288,3,1,429288,667016,True,False,1
429299,3,1,429299,10437,False,True,2
429309,3,1,429309,41008,True,True,3
429323,3,1,429323,236371,True,False,1
429329,3,1,429329,711573,False,False,0
429336,3,1,429336,169213,True,False,1
429349,3,1,429349,268125,False,False,0
429350,3,1,429350,388246,True,False,1
429353,1,1,429353,285736,False,False,0
429361,3,1,429361,502335,True,True,3
429372,3,1,429372,464521,False,False,0
429418,3,1,429418,671281,False,False,0
429420,3,1,429420,463962,False,False,0
429422,3,1,429422,217683,False,False,0
429437,3,1,429437,689238,True,False,1
429469,3,1,429469,379857,True,True,3
429473,3,1,429473,549834,False,False,0
429478,3,1,429478,616490,False,False,0
429501,10,1,429501,201008,False,False,0
429540,3,1,429540,460665,False,True,2
429556,3,1,429556,668665,True,False,1
429562,3,1,429562,508518,False,False,0
429573,3,1,429573,520091,False,False,0
429594,3,1,429594,749399,True,False,1
429599,3,1,429599,253209,False,True,2
429599,27,1,429599,253209,False,True,2
429613,3,1,429613,155387,True,False,1
429627,3,1,429627,401673,True,True,3
429638,0,1,429638,325989,True,True,3
429638,1,1,429638,325989,True,True,3
429640,3,1,429640,96306,True,True,3
429651,3,1,429651,739167,False,True,2
429661,3,1,429661,508099,False,False,0
429673,3,1,429673,57061,False,False,0
429687,3,1,429687,654269,False,False,0
429698,3,1,429698,21564,True,False,1
429703,3,1,429703,474316,False,False,0
429727,3,1,429727,541688,False,False,0
429734,10,1,429734,113964,True,True,3
429737,3,1,429737,243182,True,False,1
429750,3,1,429750,205388,False,False,0
429756,3,1,429756,756070,False,False,0
429759,3,1,429759,7251,False,False,0
429760,3,1,429760,542346,True,False,1
429777,3,1,429777,735105,True,False,1
429778,3,1,429778,441336,False,True,2
429804,3,1,429804,440239,False,False,0
429806,3,1,429806,491794,True,False,1
429809,3,1,429809,462275,True,False,1
429837,3,1,429837,307416,True,True,3
429850,3,1,429850,23904,False,False,0
429851,3,1,429851,239500,False,False,0
429859,3,1,429859,116887,True,False,1
429871,3,1,429871,447501,False,False,0
429875,3,1,429875,373945,True,True,3
429879,3,1,429879,149894,True,False,1
429923,3,1,429923,251276,False,False,0
429940,3,1,429940,672005,True,True,3
430002,3,1,430002,439324,True,False,1
430013,3,1,430013,740809,True,False,1
430018,3,1,430018,305886,False,False,0
430022,3,1,430022,533480,False,True,2
430042,3,1,430042,173940,True,False,1
430049,3,1,430049,330498,True,False,1
430068,3,1,430068,299259,False,False,0
430070,3,1,430070,17334,False,False,0
430109,3,1,430109,215145,True,True,3
430110,3,1,430110,257393,True,True,3
430111,3,1,430111,173784,True,False,1
430114,3,1,430114,424308,True,True,3
430145,9,1,430145,572025,False,False,0
430146,3,1,430146,636602,False,False,0
430165,3,1,430165,494968,True,False,1
430185,3,1,430185,29380,False,False,0
430191,3,1,430191,401446,True,True,3
430220,3,1,430220,563473,False,False,0
430236,26,1,430236,622564,True,True,3
430236,27,1,430236,622564,True,True,3
430239,3,1,430239,643297,False,False,0
430248,3,1,430248,207684,False,True,2
430270,3,1,430270,470209,True,False,1
430285,3,1,430285,238772,True,True,3
430288,3,1,430288,513558,True,False,1
430290,3,1,430290,616060,True,True,3
430296,3,1,430296,551877,True,False,1
430331,3,1,430331,121639,True,False,1
430366,3,1,430366,70217,False,False,0
430381,21,1,430381,9933,False,True,2
430381,25,1,430381,9933,False,True,2
430389,26,1,430389,42573,True,False,1
430397,3,1,430397,521397,False,False,0
430400,3,1,430400,313246,False,False,0
430436,3,1,430436,388031,False,True,2
430472,3,1,430472,271076,False,False,0
430476,3,1,430476,5234,True,True,3
430488,3,1,430488,419812,False,True,2
430488,27,1,430488,419812,False,True,2
430502,3,1,430502,102389,True,True,3
430504,3,1,430504,110383,True,False,1
430523,3,1,430523,425981,False,False,0
430526,3,1,430526,460626,False,True,2
430526,18,1,430526,460626,False,True,2
430546,3,1,430546,124986,True,False,1
430547,1,1,430547,209183,True,False,1
430595,26,1,430595,632024,True,False,1
430599,3,1,430599,476127,True,True,3
430599,18,1,430599,476127,True,True,3
430632,18,1,430632,337232,False,False,0
430664,3,1,430664,688652,False,False,0
430680,3,1,430680,396739,False,False,0
430682,3,1,430682,371804,False,True,2
430684,3,1,430684,457764,True,False,1
430692,3,1,430692,659520,False,True,2
430713,3,1,430713,454606,False,False,0
430735,3,1,430735,82846,False,True,2
430784,3,1,430784,665151,True,False,1
430800,3,1,430800,670751,True,False,1
430834,3,1,430834,313921,True,False,1
430844,3,1,430844,354386,True,True,3
430870,3,1,430870,352432,False,False,0
430871,3,1,430871,733316,True,False,1
430886,3,1,430886,40182,False,True,2
430907,3,1,430907,393155,False,False,0
430943,26,1,430943,78754,False,True,2
430946,3,1,430946,483959,True,False,1
430947,23,1,430947,27057,False,False,0
430972,3,1,430972,61502,True,True,3
431002,3,1,431002,270190,True,True,3
431010,3,1,431010,520235,True,False,1
431011,3,1,431011,140268,True,False,1
431023,3,1,431023,602121,False,False,0
431030,3,1,431030,64792,True,True,3
431043,3,1,431043,318691,True,False,1
431100,3,1,431100,574462,False,False,0
431101,26,1,431101,40266,True,False,1
431112,3,1,431112,689842,False,False,0
431135,3,1,431135,439434,False,False,0
431147,3,1,431147,610081,True,True,3
431171,3,1,431171,492914,True,False,1
431187,3,1,431187,122982,True,True,3
431205,3,1,431205,547180,True,True,3
431216,3,1,431216,255537,False,True,2
431224,21,1,431224,353942,False,False,0
431273,3,1,431273,185566,False,False,0
431282,3,1,431282,489287,True,False,1
431296,3,1,431296,319815,True,False,1
431338,9,1,431338,180018,False,False,0
431343,3,1,431343,396046,False,False,0
431350,3,1,431350,53131,False,False,0
431390,3,1,431390,495604,True,False,1
431417,10,1,431417,210100,True,True,3
431419,3,1,431419,5373,True,False,1
431451,3,1,431451,431734,False,False,0
431481,3,1,431481,422001,True,False,1
431519,3,1,431519,125320,True,False,1
431542,3,1,431542,731764,True,False,1
431544,0,1,431544,528754,False,False,0
431556,3,1,431556,547337,True,False,1
431570,3,1,431570,535009,True,False,1
431587,3,1,431587,123827,False,True,2
431592,3,1,431592,260486,False,False,0
431596,3,1,431596,564385,False,False,0
431600,3,1,431600,120425,False,False,0
431603,3,1,431603,438080,True,True,3
431616,3,1,431616,434952,False,False,0
431617,3,1,431617,627490,False,False,0
431630,3,1,431630,369048,False,False,0
431651,3,1,431651,477771,False,False,0
431664,3,1,431664,317549,True,True,3
431682,3,1,431682,122666,True,False,1
431729,3,1,431729,321083,True,False,1
431740,3,1,431740,248394,False,False,0
431748,3,1,431748,319870,True,False,1
431750,3,1,431750,161193,True,False,1
431766,3,1,431766,735663,True,True,3
431800,21,1,431800,636044,True,False,1
431804,3,1,431804,53319,True,True,3
431855,3,1,431855,747129,True,True,3
431864,26,1,431864,685021,True,False,1
431919,3,1,431919,535833,False,False,0
431930,3,1,431930,662425,False,True,2
431930,18,1,431930,662425,False,True,2
431931,3,1,431931,399231,False,True,2
