target_id,ann
222303,18940
108257,59900
239411,51035
357219,72711
115636,74961
10224,75510
41938,20247
207882,32826
392474,33643
152492,64598
160262,72476
364131,13434
250116,64892
299561,34399
195140,67297
247819,24911
152462,1658
123012,5386
384433,68455
256168,75127
338330,42263
219519,49774
294675,3435
50291,57095
61690,52721
252840,74662
211665,47701
148808,8556
86004,19667
3332,17628
320241,31366
299352,5513
113323,70175
234229,44974
313364,16991
189927,12620
41810,33038
130854,906
69581,63782
243132,55359
291002,35505
248709,73624
339890,12275
257219,70358
207044,61036
114485,62912
293073,60889
33027,14128
102382,70142
160368,69514
351661,29193
10808,74495
221912,63782
18882,31814
259872,68749
313657,70073
201300,35146
33847,53529
70700,2410
110303,8872
271493,71127
123515,60784
102140,27948
262236,12447
208973,23437
270462,17099
28171,62859
312593,51389
12490,352
276669,46038
98122,43567
208673,73715
110016,38814
210741,31080
282589,51474
214533,36183
281371,49824
382441,65104
85489,75840
332618,24733
29516,67801
314092,42903
112673,69891
259152,44734
266606,74067
285541,46937
330690,31907
346408,51768
228900,67297
261632,67143
341489,25943
68504,33187
235951,2531
207678,44751
277639,5619
38675,70385
234592,63979
226316,75611
327370,40377
206829,20247
104114,73581
210006,16821
223501,64697
85215,12969
326222,37926
291951,51035
292049,25441
347168,23763
148013,27229
91546,31680
183777,7709
116305,62859
11222,250
193889,59779
283128,48857
17086,75567
185149,11300
214465,40216
308479,55331
162880,8185
206759,74649
228390,9502
336668,74649
28462,68273
333999,27715
297736,19664
278349,33453
265314,1386
102965,56252
246330,38859
105204,57606
46165,29346
152384,67297
181908,21294
61937,21021
183913,52612
191969,48748
101760,49122
288300,9687
129232,19223
381018,49125
197994,22256
124552,46604
374793,10577
154136,55071
133986,42607
68984,36434
206830,57657
75119,12140
280642,11744
322032,20853
144531,66864
68125,27282
304250,60900
164784,43309
92050,4948
20143,26322
211605,5620
72909,25949
14000,25629
172249,74965
222349,23437
2206,15349
179049,75746
75215,63149
65012,30800
198372,65319
388073,61332
42106,8415
221147,31080
386450,20918
30915,58508
76725,39094
13344,70907
53836,64456
357946,21510
163245,53045
328017,5059
322545,33762
302998,407
147416,61808
107286,63793
310428,52697
242455,22606
290525,1908
179633,72432
61616,18242
133414,29695
311418,57385
4683,19682
185127,51831
179874,13116
312782,536
45592,51436
360145,2271
84111,31000
156891,44472
144129,18998
332410,42802
214804,20012
255066,43773
142671,22906
98849,31492
6316,69715
113439,54022
359557,69967
135316,61551
398417,45245
69528,61194
292463,51972
139374,30541
271878,9415
279754,66864
71135,72491
225734,72917
248948,30111
240375,446
125309,52831
382812,63741
266297,37320
122621,48712
159904,43737
251645,40562
320092,52746
268435,69620
116517,52527
172069,68288
263739,72825
153935,51204
382179,27794
288185,2040
330988,10766
94655,37072
16120,18748
53712,67297
378813,21743
154260,51531
163351,42576
62890,270
386286,10513
183552,42586
27386,16949
389623,36718
204458,17996
391271,25263
184398,51035
30185,9303
74016,68831
205591,31492
206192,52612
141112,14749
66527,28642
159518,55630
206022,26591
293830,37080
40856,26009
314415,63513
90399,37477
338104,47906
233472,50614
36191,48847
277989,58522
179724,10517
336998,40216
113146,2528
99992,57513
124503,16423
52856,62462
229651,54179
56117,40562
348560,15856
102753,13857
29022,18399
52327,4584
361695,16600
161939,28666
168010,6080
25538,24308
351969,37388
331023,13503
178862,29924
182426,31424
61497,1806
213648,10933
27938,66606
210331,62956
20613,72497
281860,52121
280252,20846
14362,13320
314021,26838
202011,34126
43815,44026
31800,64209
285169,74346
76628,71700
323618,37582
360031,18940
331116,15418
144185,4095
250565,21685
354252,39968
76642,20645
321130,51267
167624,32364
136563,75909
385828,44539
91306,31080
124871,62975
199346,55483
160221,10877
115963,61710
248493,74495
163327,51721
262127,6070
240709,50550
384868,61480
229599,50550
313497,35527
136996,42666
145514,22606
364886,5349
86225,44320
135989,57
217048,44787
225381,69805
183504,75750
230113,22434
53901,6222
254448,3621
145618,4547
379829,26690
372929,1729
12480,28133
185601,7872
197057,61143
55306,16452
160887,64140
276704,57554
379547,42798
122152,18399
71300,55707
296806,58303
213293,39709
40812,32685
290257,20247
104573,26838
349305,9306
87721,75022
294912,18019
56504,74992
117972,53785
115444,15661
340508,61329
53554,50960
181849,13642
104637,12237
127641,63310
142223,63310
359505,53594
364489,63229
307297,25119
57947,69351
14009,62261
162984,6493
66895,37436
45034,56698
2982,9701
238204,75665
214843,13872
386693,38249
43411,8383
33508,27755
299002,23121
112865,31318
142215,48229
371627,45835
291296,1733
211499,54195
148964,60654
359134,71724
317087,54109
150943,54254
339438,8803
203186,10756
235789,21912
234759,32901
124711,76154
203959,9403
94116,45836
27045,36398
313866,62053
369138,62368
891,44866
85245,51531
50417,28520
120766,30769
65704,5334
121685,42690
348829,25515
4225,67297
220772,1464
356186,29174
237448,13171
371080,63768
150806,31492
345799,32910
35263,19524
245792,74263
377520,8557
375212,31424
237658,9794
132101,63117
250353,44036
219835,44456
163528,74035
192429,43417
353673,70044
285185,8970
363670,2782
375232,34501
399718,54447
55979,42084
270015,69623
305239,41873
62308,29377
307728,33083
272571,60064
36279,72701
191829,5629
163558,41024
64966,26744
200513,12104
241767,18003
397770,58745
37175,67870
232677,53386
240622,22683
41079,19717
21691,32510
282336,40926
189258,47971
370597,56433
338990,33924
201987,17468
333051,2828
80380,32721
381950,18399
390621,51035
203571,38574
126371,18119
332051,19409
385458,26657
346870,18165
171013,58160
199430,21124
3285,57781
345646,52280
394489,25590
64623,43950
115315,46696
78348,61071
27041,67216
234662,36331
271418,26364
87375,25590
116498,26690
311986,28027
144530,33315
186470,44026
199384,16436
129600,18886
351484,20247
323013,60537
308019,63577
316883,9152
215070,51270
288224,66792
99827,65447
355206,54457
342660,41985
392070,21192
88841,67614
332748,6428
156297,49090
342356,53553
350218,67297
277917,75017
325213,58516
20963,58516
16486,12036
90552,65867
345943,15662
62623,18399
14644,60952
105873,72921
210827,45832
238332,69894
74810,21508
214215,23485
167109,37464
288744,40869
177699,70505
143033,44746
113425,72867
83073,6824
108090,32753
121403,2918
348598,73331
282766,71719
92320,45530
136677,4237
259585,9918
38898,75286
256030,10073
377907,4592
118620,1605
38419,23806
291054,62932
241014,9428
116997,32266
320376,2251
198183,55126
187530,42975
287578,52342
190867,10197
370061,34843
86125,48921
84732,14097
210763,73062
54539,53725
28863,31420
16235,41044
235606,2393
97898,27390
55315,46283
326184,25037
325070,31963
241230,38704
96829,44883
304331,11820
111066,52726
325274,71825
302757,35535
355432,60682
183444,58961
236046,9516
17714,2982
357464,21510
42663,11692
163903,75008
189802,55879
93476,37216
359506,62623
121858,23624
160312,12680
397921,26509
146698,13002
116317,68335
283451,55010
301834,57800
381680,21661
55956,29522
285471,55094
384337,68790
284235,34507
195090,74500
214143,2731
98959,74120
61591,60808
22837,34386
148041,26449
367919,28295
139716,21047
319824,68123
11027,20247
381823,68798
210817,46832
390245,10408
215708,12973
95219,42880
308074,70221
267028,9098
397686,17099
139738,70799
226472,72877
205450,4135
389781,13533
148282,36022
333299,17099
294720,70573
288105,56019
45508,17099
116230,40216
352138,10452
146906,62720
74352,16997
49757,49548
254096,2609
327316,75017
165994,2609
228364,62859
90814,59560
216576,17247
35750,61808
16204,13171
229547,42778
68477,72729
341109,21623
17997,65899
54612,69084
399759,71151
51905,31365
312686,5720
157838,60575
393475,10326
204057,10610
103649,9894
109704,56021
197079,45712
217530,17628
358821,30337
123700,5253
345534,69299
257415,17099
360772,56428
72750,68558
308413,50550
277137,7037
4313,71368
288156,38756
13420,49047
305043,28012
394031,55955
29608,52875
309712,23451
308067,70452
70611,40343
146530,34244
161173,48910
232770,16840
266124,34244
219040,16366
322170,17647
249098,59350
143499,8249
181275,10886
329107,63789
18360,25360
73406,49200
55031,1386
319168,62124
160025,42688
151597,5340
390785,62433
185929,21833
282273,13293
109024,41258
97262,13315
358335,43452
41186,27071
113484,41443
92935,74057
260482,50036
398760,15030
356514,64928
103121,15396
232463,34895
369346,12062
295900,1857
194380,36469
33312,75818
245066,62603
310139,7197
396391,12479
141528,61554
383075,5629
270928,11485
174848,8295
259906,40607
57029,17099
142145,72867
180096,31534
14952,40396
149398,5629
372036,53191
14027,68393
71263,37432
322839,64393
325515,54842
206535,15396
302173,11692
295847,37738
67140,47490
36656,18367
41200,37556
373472,17432
51118,20908
170242,47471
33464,52746
94814,22322
237764,35665
241645,14561
192732,45639
228111,5532
1454,27562
53957,45560
45186,60594
44486,43995
183122,29174
391293,49125
399261,27407
336176,5517
361291,27451
94758,60320
42840,19879
21724,42270
10258,13290
12488,74494
176770,1386
339784,49526
376303,10730
333410,35602
384142,18998
158020,68335
93132,28520
138955,25359
323016,39722
286436,37588
359089,28290
42836,73985
140199,57514
31775,18426
125346,12109
61598,36281
29639,36236
270901,5712
246539,44299
101665,57915
56965,26496
135794,32656
40608,14771
131594,57572
86949,44883
320563,62430
126291,34891
317380,8093
30368,13274
180549,22063
384056,51575
330012,12036
346373,15421
208513,13602
145058,14560
345002,74503
180565,31424
226909,51864
423,27272
389154,28807
70492,13171
277176,74495
53358,51064
21503,49476
279120,8048
145075,56688
340655,51864
23820,21803
113912,50691
321695,52614
287609,40591
83322,904
398700,50992
70810,25223
29656,7296
262227,59504
83250,69020
917,24392
193363,45855
362874,19422
190684,7811
303096,21152
272235,15059
183361,38013
37604,5887
79110,31424
324069,31424
168768,31424
234386,31534
259482,16396
373115,51117
376796,22606
387752,52697
221259,15396
314862,36121
33107,72139
181063,56972
382097,67297
180785,25590
20875,75017
58296,51531
336282,36152
313942,61180
379748,60680
352607,36920
40422,57880
299331,67297
92292,51179
111173,76077
343632,40216
145024,23437
328305,17099
96092,62859
221020,11517
315662,70817
165399,8964
153801,20707
55790,54175
332621,71944
119894,22906
57417,51393
180454,8640
334386,34607
293395,73152
59061,20247
150455,40701
19414,37276
17596,65544
35388,31080
166174,54288
147645,23243
9964,13609
126514,16971
392741,36167
144725,979
324303,2177
232461,45690
282623,10038
301015,6384
91293,70335
218511,38052
315091,62764
365616,27908
66942,42252
226120,202
158960,18721
80980,30647
384310,52697
392418,27158
336058,49125
301129,31080
214005,62595
148736,46686
128905,54995
39551,51450
282431,40609
65755,31114
284768,15593
295085,49724
391064,31080
26913,28475
74356,31424
53607,31424
212864,34074
342163,29189
131224,34057
34053,61870
119727,34607
117627,12220
71416,20247
369923,73182
37832,17507
150533,15973
960,20114
190886,12062
21854,46123
84436,51261
161139,12931
46001,3043
116123,515
202488,54408
83365,2709
41889,24191
240820,64569
227591,30836
11491,46283
377967,74768
222350,27303
120113,66591
96006,7547
190335,11632
135226,37559
308095,54832
143837,11632
380854,23352
222498,64642
143679,47412
337013,11632
321703,54349
161611,40216
118932,47179
335885,681
20370,9156
241103,5485
158016,48185
341177,38358
192475,13571
139449,59460
203621,67297
147279,41869
130300,71724
66919,31532
397269,126
35896,34830
197305,37119
374399,51035
279401,1386
115740,59950
101655,39886
392679,8036
359132,4677
116085,58399
299596,44219
6103,62966
178423,16243
224832,31870
225191,26798
114621,8781
131295,73333
174530,40863
380109,60637
52195,59149
169420,28390
360096,47562
308486,43083
28698,35785
354130,51826
147687,2359
116042,49502
166838,17460
214486,30294
377586,21791
293682,71724
106802,52457
169718,30963
137229,42434
340585,53650
226807,20247
136254,21350
108433,75818
243470,70728
391203,24626
21157,31875
54825,31875
51202,60980
303241,53850
283227,52880
329473,24590
250232,61143
226280,34930
59515,62672
334618,8126
84427,7386
188075,66864
353250,16778
85812,16125
320879,68467
164687,67297
308419,5811
390902,62437
382999,68939
351550,42981
41467,40557
101815,17099
192699,71876
198943,49173
304681,30836
272074,21833
219181,5485
228611,36994
399444,61454
158866,27473
312083,52277
244994,60145
277259,30431
24454,76018
240960,20281
370562,57505
295893,25590
193555,16840
20040,39502
12776,20247
264902,75510
360738,31870
107223,29058
182398,29740
324874,3038
339857,51417
359477,54404
219916,73919
249706,75943
363996,29006
23620,8872
108190,34981
104297,8777
88393,3671
195945,25971
230803,39680
343618,61252
67149,10877
394244,38190
111030,22606
321347,54842
130570,48741
388225,39789
22769,49517
73042,61702
129140,17247
239476,31593
101508,39472
38329,31492
114768,31196
24482,68659
313023,33196
200851,63741
378552,21681
99916,75127
249797,40669
49564,72751
28440,2522
294021,20380
225797,67297
84898,73715
281515,50525
76429,72451
109564,5878
97475,65720
9093,73246
384363,64564
7322,37084
262724,19915
122489,46445
350723,75017
397922,39225
245382,17247
310974,13220
294596,31534
385273,43900
28002,31492
285952,22906
179916,10886
323573,13387
12621,13387
321076,27800
89442,65970
92930,35539
234384,28216
173554,58243
365927,42106
216173,59291
10744,12720
231020,2891
169295,16452
149792,61036
165063,61080
169384,31653
95701,43705
221592,15791
19023,8267
316498,25087
234946,64843
113998,56355
80071,10201
127346,42903
224930,46879
150776,8970
206960,11548
84311,28746
26879,30431
4100,38070
149217,26050
101336,9917
301847,1760
260646,58867
248644,46316
63281,45779
44689,16732
80392,1209
66195,57845
296127,10206
387879,69261
131016,22906
51115,31492
275964,31080
144920,8874
361282,44738
155624,73539
157344,37535
328808,70454
218049,46279
96476,67297
128467,11632
368110,75718
322720,74200
107646,48241
126301,11080
156847,25329
236961,63511
104098,17194
119191,37464
204077,54832
104973,66750
303184,73400
171989,75567
229851,50635
69495,5048
165878,54052
198537,45151
318894,62603
231989,35390
386449,2782
280916,19054
383394,49125
174917,45151
309485,51261
198756,16397
344843,29470
197024,2972
349916,68250
146880,22113
304869,8419
369862,5941
342116,16383
18569,46134
234477,10607
362343,22784
64386,15122
331504,26370
208377,1061
208523,59602
66409,1227
206047,17763
68790,61764
356587,11373
183623,8983
258968,18868
100930,25890
226828,54467
291967,45838
120849,13331
325397,44026
69845,60873
66106,55779
236142,40216
389461,21
104227,35065
96446,10452
293983,75670
57120,55890
301598,66014
331690,49526
145825,10730
376994,42247
348857,39671
35445,66866
187685,41726
291040,34586
311385,17066
311248,23213
164556,75008
102798,42783
322098,61432
388446,66419
399177,55014
209597,28708
336035,72033
27213,37464
308385,51247
186502,27591
361295,38398
222819,58175
119291,44883
258018,9627
44866,6287
249005,723
93487,24043
124874,18399
238609,65743
163608,29174
332580,11320
337031,61764
189085,50550
150004,74621
218920,10474
228598,13171
312127,49245
153764,25949
307355,11820
116380,59539
95449,12545
89405,22783
10911,53741
217521,44751
71031,34270
384399,33615
3431,5629
61618,43096
107453,30836
70563,1044
143575,56157
286839,75567
15930,22606
386401,20001
327317,62859
393946,22353
171107,52073
159674,48945
30254,54886
141769,38932
252730,67297
237643,65589
353775,19963
231386,60780
252566,71108
90038,56317
229239,25590
170876,67297
197158,3759
36725,12862
2694,31424
231966,18729
247122,45277
200525,44893
296288,48591
33648,72475
