drug,cluster_id
71217,246933
394837,246933
785304,65611
630821,65611
719395,65611
562428,65611
709183,65611
600338,65611
164924,65611
417162,65611
602023,65611
726702,65611
422302,65611
198159,65611
94547,65611
648782,81986
557179,81986
320473,81986
231363,81986
166741,81986
749802,81986
376205,81986
373963,81986
480084,81986
656545,81986
580600,81986
534050,81986
340481,81986
607165,548622
304148,548622
522917,548622
102516,548622
671028,548622
190615,548622
61967,548622
541473,548622
327219,548622
511657,548622
205689,548622
720909,548622
445363,548622
219340,576323
65613,576323
67621,576323
445541,576323
610586,576323
216946,576323
124865,576323
735060,576323
90094,576323
135068,576323
373168,576323
264339,576323
386180,576323
668210,252336
813358,252336
682976,252336
636360,252336
633770,252336
216557,252336
641231,252336
551246,252336
106874,252336
369731,252336
557170,252336
571404,252336
435341,252336
769696,449494
173974,449494
506520,449494
327718,449494
555190,449494
448635,449494
53948,449494
26611,449494
766208,449494
500917,449494
136172,449494
472229,449494
96554,449494
316714,650889
492910,650889
91131,650889
104743,650889
683736,650889
261678,650889
386481,650889
131468,650889
374160,650889
599166,650889
336829,650889
265389,650889
497777,650889
405231,316584
586026,316584
281775,316584
742889,316584
687958,316584
153627,316584
461917,316584
762424,316584
572745,316584
170475,316584
465705,316584
256040,316584
559196,316584
676348,49083
510215,49083
218649,49083
594600,49083
269892,49083
122592,49083
821799,49083
236717,49083
201640,49083
95623,49083
567073,49083
374843,49083
155787,49083
398413,423211
625620,423211
348321,423211
107640,423211
665548,423211
256870,423211
394562,423211
85340,423211
589501,423211
282788,423211
710833,423211
600173,423211
530040,423211
54288,82544
551180,82544
529657,82544
719949,82544
204346,82544
372999,82544
157922,82544
452195,82544
694179,82544
364895,82544
148039,82544
546128,82544
407291,82544
626598,65603
413828,65603
416068,65603
579158,65603
448070,65603
320108,65603
227226,65603
6767,65603
199310,65603
267444,65603
821600,65603
70901,65603
522659,65603
613286,631705
791134,631705
350710,631705
415451,631705
709439,631705
354586,631705
588800,631705
210991,631705
724140,631705
397555,631705
269623,631705
352770,631705
692115,616268
696491,616268
430970,616268
626904,616268
748270,616268
13957,616268
202463,616268
183489,616268
30600,616268
720396,616268
800894,616268
558827,616268
108442,480330
753480,480330
430512,480330
528435,480330
318209,480330
610544,480330
83329,480330
536099,480330
276645,480330
661550,480330
185161,480330
487360,480330
653083,249234
806689,249234
417669,249234
223333,249234
699335,249234
116255,249234
97405,249234
753595,249234
623274,249234
208829,249234
521976,249234
215929,249234
659149,128247
99447,128247
85604,128247
625372,128247
675945,128247
468389,128247
328082,128247
649198,128247
380499,128247
332454,128247
287078,128247
210339,128247
769060,505819
828497,505819
689998,505819
49392,505819
43291,505819
114422,505819
742341,505819
742436,505819
210128,505819
631360,505819
616026,505819
724170,505819
