target_id,ann,type
148761,18428,6
148761,35461,5
148761,14909,5
148761,25122,5
148761,21902,7
148761,10840,5
148761,24044,0
148761,11808,0
148761,16678,5
148761,22852,1
295263,18617,5
295263,23984,5
295263,13734,7
295263,22407,7
307237,34790,1
307237,27084,0
307237,27063,1
84113,3067,5
84113,24472,7
84113,29742,5
84113,13157,7
381918,31130,5
303784,14879,5
303784,1489,5
303784,6106,2
303784,25490,7
303784,32390,5
303784,6718,7
303784,28179,7
303784,20626,5
303784,32261,1
114002,3188,1
114002,24676,1
230288,12656,5
230288,31696,5
230288,21980,5
230288,35909,7
230288,35353,7
217474,12656,5
217474,31696,5
217474,21980,5
217474,35909,7
217474,35353,7
42220,21477,5
270590,2637,1
270590,34168,5
105691,12836,1
105691,29569,7
105691,12198,5
248793,26529,1
310192,1489,5
310192,28179,7
339648,2867,3
339648,35522,5
339648,35953,7
339648,3767,1
339648,24465,5
201245,2867,3
201245,12569,5
201245,19614,5
201245,19933,7
201245,35953,7
201245,33931,1
88320,14879,5
88320,15842,1
88320,6106,2
88320,25490,7
88320,7361,5
88320,4795,4
88320,1858,0
88320,22166,7
88320,16904,1
311501,15374,1
311501,24006,1
311501,24699,1
311501,13294,7
311501,34345,7
311501,5156,7
68006,17748,5
68006,24487,5
68006,21936,5
68006,36693,1
68006,28419,5
68006,26983,5
68006,13213,7
68006,3710,7
68006,1835,7
68006,24472,7
68006,27859,0
68006,22080,7
68006,30481,5
1659,3837,5
1659,14691,1
238053,4320,5
238053,2918,7
238053,35204,7
9868,11922,5
9868,10944,7
9868,27405,5
9868,7085,1
9868,12437,1
34236,18297,1
34236,12241,1
34236,29618,0
34236,18804,5
34236,22286,7
273824,25075,1
273824,13213,7
273824,12341,0
273824,31526,1
98792,33502,1
98792,32496,1
98792,5362,0
98792,36316,7
322861,5576,1
322861,5338,0
322861,12047,1
322861,9338,5
322861,20921,7
194102,9565,1
194102,21165,7
194102,11824,0
194102,6480,1
194102,33489,7
273917,12179,5
273917,12787,1
273917,16561,5
273917,15773,7
273917,2918,7
273917,35204,7
273917,29197,1
207894,22943,5
207894,32780,7
207894,36921,5
207894,36217,1
393585,17026,1
393585,11318,1
393585,23966,4
393585,27942,5
393585,16139,7
98914,11265,1
98914,10128,1
98914,2973,7
76437,661,1
76437,32836,1
76437,8928,5
76437,24472,7
76437,12035,0
357285,27632,1
357285,8871,1
357285,26709,7
357285,11593,1
3674,14168,1
3674,13370,5
3674,34278,7
3674,22930,5
3674,32990,5
3674,6507,0
3674,899,1
3674,7211,5
3674,24472,7
3674,36591,7
374979,14492,5
374979,20783,5
374979,17625,5
374979,11908,5
374979,36398,5
374979,3443,5
374979,15081,1
374979,8500,7
374979,2424,7
374979,35231,7
374979,28052,1
112703,9895,0
112703,14251,7
112703,132,7
112703,11515,1
232664,14219,1
232664,35845,0
232664,11624,1
232664,27023,7
232664,11601,5
232664,23209,5
327940,13590,1
327940,5148,1
327940,1083,7
327940,30026,7
327940,22320,7
327940,4137,7
327940,5522,5
327940,29347,5
327940,4647,0
90904,19819,1
90904,18713,7
90904,17714,0
255833,28464,1
255833,20989,1
255833,36761,0
255833,4765,7
246113,17518,1
246113,24396,1
246113,30026,7
355413,20330,1
355413,30026,7
355413,33210,0
355413,1053,1
377286,10746,1
377286,33824,7
377286,35454,0
283727,24961,0
283727,12479,1
283727,16474,5
283727,29579,1
283727,5780,7
129615,31622,1
129615,3710,7
129615,1835,7
129615,7814,0
129615,1592,1
125244,15562,1
125244,25543,0
333447,24271,1
333447,9084,7
333447,5025,1
333447,9337,0
333447,26243,7
170126,28137,1
170126,17413,1
170126,8451,7
170126,14561,7
64285,2570,1
64285,33925,0
64285,12670,7
231337,16634,5
231337,33892,5
231337,12974,1
231337,32982,0
231337,11518,1
231337,19131,7
144536,713,1
144536,22945,0
127726,6019,1
127726,26911,1
127726,4162,0
127726,21253,7
14229,25354,1
14229,28784,7
14229,6620,0
376036,25142,1
376036,8997,0
376036,21116,1
376036,13593,7
160340,23142,1
160340,20432,0
160340,33185,7
58102,28562,1
58102,1083,7
58102,30170,0
58102,16800,7
173114,24997,1
173114,36163,0
173114,30137,1
173114,14544,7
117349,8801,1
117349,16507,1
117349,610,7
117349,7922,1
50338,12559,5
50338,13370,5
50338,32755,1
50338,2370,1
50338,25707,0
50338,24472,7
297274,22660,5
297274,1005,5
297274,8381,7
297274,19553,5
297274,2918,7
297274,34343,7
297274,189,1
264478,17548,1
264478,20138,1
264478,21557,7
264478,31137,0
264478,15044,2
280182,15224,5
280182,34410,1
280182,19523,7
280182,23784,1
328588,20240,1
328588,3424,7
328588,24907,1
132751,18817,1
132751,16055,7
132751,25845,5
132751,14239,5
37932,28382,5
37932,424,1
37932,8832,7
37932,2918,7
37932,35204,7
52469,18272,1
52469,29626,1
325418,22923,3
325418,2167,7
325418,2317,1
325418,17820,5
206784,24053,5
206784,12466,0
206784,2997,7
206784,17379,7
266483,4011,7
266483,18476,1
266483,22433,7
303950,24053,5
303950,2997,7
303950,17379,7
131405,24053,5
131405,2997,7
131405,17379,7
368268,4011,7
368268,18476,1
368268,22433,7
203060,24053,5
203060,2997,7
203060,17379,7
198178,24053,5
198178,2997,7
198178,17379,7
317711,20520,1
113983,22817,1
113983,12945,1
113983,22280,7
113983,11805,7
338122,22817,1
338122,12945,1
338122,22280,7
338122,11805,7
32595,22755,5
32595,5231,1
32595,969,5
32595,17938,1
260360,7101,5
260360,6858,1
260360,20474,0
260360,33743,1
260360,21101,1
385457,430,1
385457,8748,1
385457,28419,5
385457,24472,7
311155,4588,7
13065,12724,1
13065,13189,1
13065,5630,7
13065,30440,7
13065,25828,5
13065,772,7
13065,1650,7
202102,19728,5
202102,12055,5
202102,545,7
202102,19294,7
202102,20810,2
202102,29142,5
202102,27309,7
202102,11442,7
202102,12592,1
327076,15539,5
327076,6679,5
327076,36432,3
327076,17461,7
327076,5949,7
327076,2491,5
327076,9250,7
327076,545,7
327076,24479,5
327076,23335,5
104522,5949,7
104522,9250,7
104522,26908,5
104522,16512,5
104522,1241,5
25549,27089,5
25549,7793,1
25549,29720,7
25549,28950,1
144472,22567,5
144472,21373,5
144472,34315,1
283744,23398,7
283744,18065,3
283744,27251,5
283744,23174,1
613,1278,1
321847,22293,0
321847,3045,5
321847,28102,7
321847,28204,1
324946,19905,5
243956,15842,1
243956,7361,5
243956,23945,5
243956,22166,7
74960,36778,5
74960,24947,1
74960,32118,7
74960,27206,1
128021,13191,5
128021,22774,5
128021,9835,5
128021,24970,5
128021,24472,7
128021,2918,7
128021,27544,1
128021,13797,5
31161,5589,1
31161,27204,1
47742,4882,5
47742,6267,5
47742,21000,1
47742,16640,5
47742,27821,7
47742,26792,5
47742,3623,1
11505,16577,5
11505,17397,1
11505,5706,1
11505,30440,7
11505,31984,1
11505,19778,1
277001,395,5
277001,8915,7
247220,12678,1
247220,11215,7
247220,31189,2
887,36710,1
887,35540,7
279582,7018,1
8983,28622,5
203200,21868,5
203200,2417,7
203200,19673,7
19224,12179,5
19224,30571,1
19224,15773,7
19224,25404,1
101888,13053,7
236864,24472,7
236864,22301,1
264061,9446,5
264061,19002,5
264061,32129,5
264061,3087,7
264061,19530,7
264061,23822,7
357212,26650,7
34265,18632,1
317947,23052,5
317947,14251,7
317947,26650,7
387396,31196,5
387396,36419,7
387396,31371,7
387396,2477,5
387396,36429,1
387396,29845,5
395975,395,5
395975,8915,7
222636,14121,5
222636,22277,7
222636,2431,0
222636,18879,1
249523,13446,5
249523,22078,5
249523,30704,7
249523,21288,0
249523,15337,5
249523,30127,7
249523,19107,1
132324,16758,1
373154,28417,5
373154,24416,1
9037,28755,5
9037,21368,7
9037,5526,7
9037,32139,1
193192,11322,1
193192,15773,7
193192,7319,5
39765,35108,5
39765,36821,5
39765,12262,5
39765,545,7
39765,35424,7
39765,2995,1
44709,14879,5
44709,6106,2
44709,25490,7
44709,4795,4
44709,33407,1
157432,34789,1
157432,8095,7
157432,29450,7
157432,35070,1
288504,18808,1
153514,34789,1
153514,8095,7
153514,29450,7
153514,24821,1
292220,127,5
292220,31438,5
292220,3087,7
292220,6876,0
292220,35687,7
292220,12707,1
96694,23398,7
96694,18065,3
96694,30750,5
96694,35948,1
46443,23691,5
46443,36833,7
46443,43,5
46443,17350,7
46443,22077,2
385583,300,1
385583,33774,7
385583,13216,7
215975,35230,3
215975,31371,7
215975,11504,7
215975,8430,5
215975,2942,5
335093,3236,1
65415,3334,5
65415,34139,1
106532,23398,7
106532,112,1
56329,5827,1
339807,18535,1
339807,4677,5
339807,23393,7
188544,20998,1
188544,15972,1
188544,6877,7
25854,26556,5
25854,4373,7
25854,21227,1
25854,7027,5
25854,21094,5
25854,10708,5
214938,13191,5
214938,9835,5
214938,24970,5
214938,24472,7
214938,8181,5
214938,3090,5
338654,6900,1
338654,10029,7
338654,21557,7
338654,13044,1
211797,5499,1
211797,5089,1
152061,28583,5
152061,17265,1
152061,24472,7
366134,18167,1
366134,33204,7
142648,665,5
1122,6026,1
261075,32620,7
261075,16253,7
261075,2080,1
396057,23052,5
396057,10621,5
396057,14251,7
396057,2311,5
396057,5830,7
396057,26650,7
260853,14879,5
339362,15241,5
339362,24356,1
365997,24016,1
365997,10190,7
67556,35287,7
67556,6809,1
195615,18377,5
195615,14037,5
195615,9017,5
195615,11988,1
195615,25490,7
195615,15451,1
195615,16253,7
195615,16428,0
195615,15037,7
195615,29902,7
195615,1546,5
300843,22229,5
300843,29440,1
300843,28179,7
367679,17533,1
367679,32940,5
367679,23165,7
178666,917,1
178666,31928,5
307042,13191,5
307042,9835,5
307042,24970,5
307042,27785,5
307042,24472,7
307042,1970,1
304369,1351,1
304369,2713,1
255609,5302,5
255609,29179,5
255609,24828,5
255609,17121,5
255609,15342,7
255609,30704,7
255609,24799,0
255609,32664,5
255609,2660,7
255609,20661,1
255609,33261,5
338612,34544,5
338612,35759,0
338612,2918,7
338612,35204,7
338612,3541,1
237225,14935,1
237225,25196,0
178711,29053,3
178711,15995,7
161840,12073,5
161840,3223,5
161840,8381,7
161840,22411,1
285149,395,5
285149,8915,7
1619,14015,1
1619,16421,5
279687,6618,5
279687,14862,1
345352,14864,1
10614,11277,5
10614,8043,5
10614,29783,1
334790,2867,3
334790,29396,1
334790,448,7
334790,18719,5
334790,28917,2
334790,13843,7
334790,35953,7
334790,6827,7
334790,35145,5
334790,22916,1
217574,11424,1
101633,14709,5
101633,27860,5
101633,3742,7
101633,3185,1
347586,35811,1
347586,24472,7
347586,25155,5
97173,25577,1
97173,17050,5
97173,22932,5
97173,26731,5
367377,28622,5
10551,32113,1
10551,26974,7
365358,2676,1
391368,4518,1
16246,2417,7
16246,19673,7
45815,503,1
114820,21868,5
114820,2417,7
114820,19673,7
38173,23052,5
38173,14251,7
38173,26650,7
38173,1442,1
14724,395,5
2414,5604,1
371018,26468,5
371018,16074,7
304806,4882,5
304806,6267,5
304806,23004,1
304806,21000,1
304806,16640,5
304806,27821,7
304806,33509,7
304806,3623,1
331658,395,5
331658,8915,7
315754,17017,0
315754,13191,5
315754,9835,5
315754,24970,5
315754,27785,5
315754,24472,7
315754,1970,1
4287,4390,5
4287,36833,7
4287,395,5
4287,43,5
4287,26757,7
189590,2677,7
30487,395,5
30487,8915,7
30487,4167,1
163691,30130,1
394409,32129,5
394409,23910,5
394409,19530,7
394409,5557,7
394409,1731,1
72273,34992,7
323951,23691,5
323951,28599,5
323951,17350,7
323951,4793,7
12432,9000,1
191298,19890,5
191298,36896,5
191298,35058,1
191298,7926,7
284224,23052,5
284224,14251,7
284224,26650,7
277800,9864,1
14636,127,5
14636,11319,5
14636,35687,7
14636,16030,5
14636,25271,5
14636,2598,1
282496,15224,5
282496,1411,5
282496,19523,7
282496,24367,1
117663,128,5
117663,16996,7
117663,16900,1
280945,12941,5
280945,23195,1
280945,9155,0
280945,31756,7
280945,36364,1
264981,35039,5
264981,19611,7
264981,22847,1
264981,7486,5
185886,26766,5
185886,8381,7
171311,2378,5
171311,29179,5
171311,15342,7
171311,30704,7
171311,18910,5
171311,4181,7
171311,9581,5
162908,35230,3
162908,31371,7
162908,11504,7
162908,7742,1
162908,16102,5
162908,22305,5
10684,2160,1
10684,7840,7
304770,31679,5
304770,35230,3
304770,7042,5
304770,21368,7
304770,876,7
304770,31371,7
304770,16253,7
304770,28383,5
304770,23790,5
304770,11504,7
304770,14340,7
304770,1563,5
304770,19165,1
18218,15539,5
18218,17461,7
18218,29922,5
18218,5543,1
240502,2825,5
240502,29430,1
240502,30234,7
123553,29457,1
136890,35676,1
37696,18200,1
37696,25959,1
37696,29442,7
37696,6218,7
37696,11598,1
179067,2408,1
148151,20283,5
148151,22369,7
148151,11065,0
148151,17390,5
148151,31474,7
148151,13861,1
148151,21353,5
148151,18606,5
298121,12445,5
298121,2946,1
145878,34003,5
145878,2639,5
145878,5119,7
145878,31063,4
34252,28755,5
34252,21368,7
34252,21039,1
347879,11564,1
347879,23165,7
347879,17703,1
94882,26256,1
127814,11031,5
127814,17281,1
127814,9700,7
266140,35022,1
266140,14879,5
266140,14109,5
266140,6106,2
266140,25490,7
22192,17705,1
358388,9637,1
358388,15902,1
358388,36261,7
2614,21868,5
2614,3334,5
2614,32703,5
2614,2417,7
2614,29587,7
2614,19673,7
2614,26685,1
23750,2533,5
23750,33193,1
259278,4703,1
259278,10625,5
7660,29824,1
7660,13470,7
7660,19870,1
98354,28267,5
98354,6793,5
98354,32620,7
98354,16253,7
98354,31077,1
98354,31691,5
114243,25754,1
248444,23043,5
248444,285,1
248444,3412,1
248444,23411,4
248444,31317,7
248444,2918,7
248444,35204,7
248444,33420,1
142672,12559,5
142672,13370,5
142672,21292,5
142672,25707,0
142672,24472,7
142672,13976,7
142672,6866,1
300996,13400,1
386320,127,5
386320,14879,5
386320,7023,5
386320,6349,5
386320,6106,2
386320,25490,7
386320,6102,1
386320,4795,4
386320,15002,5
386320,30831,5
386320,35687,7
386320,31702,7
329013,2752,5
329013,21368,7
329013,17909,5
329013,35286,1
59197,4556,1
59197,19830,4
59197,26191,5
59197,8902,7
59197,10231,7
59197,4560,7
79853,10180,1
228206,16674,5
228206,18524,5
228206,29326,5
228206,25991,5
228206,1742,7
228206,4843,1
228206,24472,7
228206,25599,7
228206,9957,7
228206,15193,1
49208,13908,1
299544,5804,5
299544,18971,5
299544,2998,5
299544,34890,7
299544,16757,1
29511,29699,5
29511,23165,7
29511,33871,1
191325,10246,5
191325,23818,3
191325,15386,1
292573,6372,5
292573,27952,1
194586,23043,5
194586,21814,1
194586,31317,7
194586,2918,7
194586,35204,7
194586,15380,1
29473,12073,5
29473,23586,5
29473,8381,7
29473,21845,0
29473,2918,7
29473,28071,5
29473,3782,1
314292,127,5
314292,31954,5
314292,6296,5
314292,29712,5
314292,7649,5
314292,468,5
314292,35687,7
314292,25655,5
314292,5428,1
314292,17796,5
314292,9607,5
314292,8802,5
314292,17639,5
314292,32059,5
128540,36009,5
128540,21642,5
128540,29179,5
128540,18910,5
128540,21349,1
251282,2918,7
251282,3501,1
251282,33644,5
268683,14879,5
268683,25490,7
66035,16666,5
66035,26933,7
91120,1231,5
91120,12073,5
91120,8381,7
91120,30742,7
91120,16268,5
91120,25681,1
205191,25400,1
205191,5488,0
205191,16008,5
205191,6982,5
205191,19458,7
205191,12400,7
205191,26648,1
175724,36619,1
35594,28994,5
35594,16023,5
35594,8494,7
35594,26757,7
35594,21813,7
93569,29416,5
93569,36903,5
93569,12634,5
93569,31523,1
93569,33095,7
363008,21385,1
339387,21615,1
339387,4452,7
339387,21183,5
339387,27289,5
336519,21863,5
336519,14073,5
336519,16100,7
336519,15258,5
336519,5705,0
336519,25456,5
336519,5444,1
198857,35108,5
198857,36821,5
198857,23217,5
198857,12262,5
198857,31173,5
198857,26535,5
198857,545,7
198857,16557,7
198857,35424,7
45304,30252,5
45304,35118,7
45304,5710,1
220067,18377,5
220067,18265,5
220067,14757,5
220067,10683,5
220067,25490,7
220067,32620,7
220067,16696,5
220067,16253,7
220067,16428,0
220067,33024,5
220067,23019,5
220067,6517,7
220067,15037,7
220067,20742,1
220067,26012,5
143446,21411,1
143446,9466,1
143446,2632,7
143446,34733,5
221197,9637,1
221197,36261,7
60354,9088,1
60354,19607,5
60354,18789,5
60354,29866,7
60354,2918,7
151080,13370,5
151080,31559,5
151080,31824,5
151080,9011,5
151080,13480,5
151080,4092,5
151080,9339,1
151080,24472,7
151080,10714,5
151080,20864,5
151080,1116,5
151080,19455,5
151080,9429,5
151080,16086,7
151080,34913,7
151080,6243,7
151080,29868,7
151080,14919,7
151080,19211,5
192292,18538,1
245149,9028,5
245149,22490,5
245149,10891,5
245149,762,1
245149,20001,0
245149,4075,7
245149,25273,7
245149,34992,7
245149,26422,1
286879,17380,1
286879,32820,7
317363,3213,5
317363,11813,1
317363,19658,5
317363,24472,7
317363,25730,1
73220,11847,5
73220,17635,1
73220,16801,2
73220,28863,2
73220,19611,7
212292,25680,1
212292,27534,0
212292,22407,7
217331,12073,5
217331,8381,7
217331,12303,1
165993,11028,1
165993,31662,1
111591,5167,1
111591,27724,5
178548,27348,5
137407,30032,1
137407,28409,5
137407,26974,7
137407,5645,5
270248,128,5
270248,12262,5
270248,35424,7
270248,16996,7
270248,36196,1
317735,22475,7
317735,36275,1
317735,18442,5
193078,16640,5
193078,20775,5
193078,17825,1
193078,27790,5
193078,33147,5
168300,395,5
168300,8915,7
168300,30632,1
398180,24450,7
398180,5581,1
204126,14996,5
204126,8381,7
377117,13331,1
377117,34716,5
377117,32302,7
377117,10059,5
270262,23398,7
270262,18065,3
270262,12523,5
270262,28757,1
206204,26051,5
206204,18405,7
206204,23629,5
388215,27555,1
251676,28994,5
251676,17052,1
251676,26757,7
305600,5120,1
305600,1902,1
305600,29737,7
82715,1489,5
82715,28179,7
82715,10069,1
28827,32953,5
28827,10253,1
366200,35108,5
366200,36821,5
366200,12262,5
366200,545,7
366200,35424,7
366200,2995,1
116187,9637,1
116187,24517,5
116187,36261,7
116187,795,1
136215,35022,1
136215,14879,5
136215,14109,5
136215,12151,5
136215,6106,2
136215,25490,7
136215,4795,4
285759,17515,1
328331,4817,5
328331,16798,7
397948,113,5
397948,30026,7
397948,26565,5
397948,20798,5
397948,32693,1
397948,3330,5
397948,17496,5
86383,35230,3
86383,31371,7
86383,11504,7
86383,26145,1
198804,25070,1
323518,22090,1
253574,4057,1
68733,975,1
183107,12445,5
183107,1170,7
151101,14879,5
151101,6106,2
151101,25490,7
151101,23028,1
151101,32474,1
334446,36563,5
334446,21368,7
334446,27783,1
111708,10530,5
111708,370,5
111708,19208,1
102568,15705,0
102568,6050,5
102568,128,5
102568,28755,5
102568,20593,3
102568,21368,7
102568,21704,1
102568,15507,3
102568,16996,7
102568,12057,5
284575,23052,5
284575,14251,7
284575,26650,7
373216,2219,5
373216,33194,1
373216,21502,1
372603,5138,1
372603,30440,7
372603,17647,7
372603,17033,7
79730,22436,5
79730,24358,5
79730,2378,5
79730,15352,5
79730,11723,1
79730,17741,5
79730,16590,7
79730,4181,7
79730,11814,7
79730,30607,7
259219,14251,7
259219,26650,7
183472,16253,7
183472,1481,5
183472,6684,1
352533,16945,1
352533,12573,1
352533,15396,5
156101,12073,5
156101,8381,7
156101,21845,0
156101,2192,1
207615,35230,3
207615,31371,7
207615,11504,7
207615,10288,1
170702,14251,7
170702,16344,1
170702,26650,7
170702,18236,5
310557,10078,1
178763,28366,1
8263,19614,5
8263,19933,7
8263,10724,1
9970,33267,5
9970,21303,3
9970,1364,5
9970,3087,7
9970,30171,5
9970,545,7
9970,2731,7
9970,31371,7
9970,6531,5
9970,24007,1
9970,1006,7
9970,10972,5
255044,14930,5
255044,20421,1
255044,24472,7
255044,23409,5
255044,12982,7
235804,14879,5
235804,6106,2
235804,25490,7
235804,4795,4
21197,8823,5
21197,395,5
21197,8915,7
21197,9223,1
387529,36397,1
244921,29226,5
244921,29097,5
244921,22355,5
244921,5346,1
199902,35108,5
199902,36821,5
199902,12262,5
199902,31173,5
199902,545,7
199902,35424,7
145571,31620,1
145571,18785,7
145571,19237,1
145399,11268,5
145399,3702,5
145399,2894,5
145399,7249,1
145399,36274,5
145399,24472,7
145399,4577,1
397940,127,5
397940,17757,5
397940,29582,5
397940,15342,7
397940,30704,7
397940,11769,5
397940,35687,7
397940,19426,5
397940,24387,1
166233,21642,5
166233,18659,5
166233,30704,7
166233,17350,7
166233,24241,1
237672,32874,1
237672,26974,7
237672,31883,1
10008,28911,5
10008,20642,7
10008,19396,5
212572,12073,5
212572,33289,0
212572,8381,7
212572,21845,0
212572,19586,5
212572,1907,1
261332,19905,5
13013,13191,5
13013,16246,1
13013,9835,5
13013,24970,5
13013,24472,7
13013,22761,5
13013,2918,7
198486,22498,5
198486,4446,5
198486,4053,1
198486,381,7
198486,20416,1
198486,6352,7
351831,23691,5
351831,17350,7
351831,22077,2
92683,6135,1
92683,19913,1
320082,3121,7
320082,20317,1
320082,1237,7
289950,14121,5
289950,1875,5
289950,22277,7
289950,2431,0
289950,18879,1
124004,14207,5
124004,23398,7
124004,6650,5
124004,11591,5
124004,7636,1
129753,36821,5
129753,12262,5
129753,545,7
129753,35424,7
129753,2995,1
35240,395,5
35240,8915,7
35240,4167,1
23656,23398,7
23656,18065,3
23656,4190,1
227299,4623,1
180753,8318,1
180753,3475,5
180753,21948,5
180753,29555,7
180753,26782,7
180753,35433,0
255216,16509,5
255216,28117,7
255216,16690,1
297512,31337,5
297512,23398,7
297512,20346,7
297512,3459,1
276005,31622,1
276005,3710,7
276005,1835,7
276005,7814,0
5059,16877,5
5059,6194,7
5059,20856,1
5059,15890,7
