drug_id,sp_id,activity_tag,publication_year,cluster_consistent
811862,26,1,-1,1
26868,26,1,-1,1
450954,26,1,-1,1
803227,26,1,-1,1
803227,10,2,-1,1
457611,26,1,-1,1
784737,26,1,-1,1
363031,26,1,-1,1
280853,26,1,-1,1
304815,26,1,-1,1
643158,26,1,-1,1
565074,26,1,-1,1
174102,26,1,-1,1
50539,26,1,-1,1
337657,26,1,-1,1
44522,26,1,-1,1
321292,26,1,-1,1
468403,26,1,-1,1
168563,26,1,-1,1
803341,10,1,-1,1
722620,26,1,-1,1
357072,26,1,-1,1
787205,26,1,-1,1
565172,26,1,-1,1
512167,26,1,-1,1
7071,26,1,-1,1
154723,26,1,-1,1
357417,26,1,-1,1
777449,26,1,-1,1
597289,26,1,-1,1
115234,26,1,-1,1
742450,26,1,-1,1
559035,26,1,-1,1
317623,26,1,-1,1
490840,26,1,-1,1
66077,26,1,-1,1
586293,19,1,2021,1
586293,0,1,2021,1
586293,26,1,2020,1
33384,26,1,-1,1
88310,26,1,-1,1
798367,26,1,-1,1
114952,26,1,-1,1
123616,26,1,-1,1
295527,26,1,-1,1
757203,26,1,-1,1
390580,26,1,-1,1
774915,26,1,-1,1
532974,26,1,2009,1
678774,26,1,-1,1
733996,26,1,-1,1
176920,26,1,-1,1
294548,26,1,-1,1
408285,26,1,-1,1
321445,26,1,-1,1
738654,26,1,-1,1
773702,26,1,-1,1
127054,26,1,-1,1
244418,26,1,-1,1
152320,26,1,-1,1
661996,26,1,-1,1
168673,26,1,-1,1
391648,26,1,-1,1
491514,26,1,-1,1
23787,26,1,-1,1
663853,26,1,-1,1
730715,26,1,-1,1
115060,26,1,-1,1
60661,26,1,-1,1
593962,26,1,-1,1
652704,26,1,-1,1
394381,26,1,-1,1
40528,26,1,2022,1
380333,26,1,-1,1
62176,26,1,-1,1
158247,26,1,-1,1
418151,26,1,-1,1
355185,26,1,-1,1
530877,26,1,-1,1
505141,26,1,-1,1
660047,26,1,-1,1
660047,10,1,-1,1
677035,26,1,-1,1
305902,26,1,-1,1
55527,26,1,-1,1
398769,26,1,-1,1
199107,26,1,-1,1
659268,26,1,-1,1
599380,26,1,-1,1
757145,26,1,-1,1
54611,26,1,-1,1
433940,26,1,-1,1
408291,26,1,-1,1
454099,26,1,-1,1
150574,26,1,-1,1
353580,26,1,-1,1
495140,26,1,-1,1
144301,26,1,-1,1
406872,26,1,-1,1
239954,26,1,-1,1
370037,26,1,-1,1
256206,26,1,-1,1
487740,26,1,-1,1
487740,10,1,-1,1
153755,26,1,-1,1
21557,26,1,-1,1
381358,26,1,-1,1
568229,26,1,-1,1
568229,10,1,-1,1
281328,26,1,-1,1
281938,26,1,-1,1
333611,26,1,-1,1
653097,26,1,-1,1
229745,26,1,-1,1
44760,26,1,-1,1
755746,26,1,-1,1
92395,26,1,-1,1
465546,26,1,-1,1
223941,26,1,-1,1
369875,26,1,-1,1
699407,26,1,-1,1
93549,26,1,-1,1
93549,10,3,-1,1
562853,26,1,-1,1
349275,26,1,-1,1
731530,26,1,-1,1
252505,26,1,-1,1
242971,26,1,-1,1
804965,26,1,-1,1
267032,26,1,-1,1
761774,26,1,-1,1
761774,10,1,-1,1
106914,26,1,-1,1
645467,26,1,-1,1
150770,26,1,-1,1
732143,26,1,-1,1
208539,26,1,-1,1
409537,26,1,-1,1
592756,26,1,-1,1
601060,26,1,-1,1
600193,26,1,-1,1
752579,26,1,-1,1
545440,26,1,-1,1
782635,26,1,-1,1
640745,26,1,-1,1
507000,26,1,-1,1
209529,26,1,-1,1
56437,26,1,-1,1
337269,26,1,-1,1
439,26,1,-1,1
496826,26,1,-1,1
748957,26,1,-1,1
595645,26,1,-1,1
709922,26,1,-1,1
180025,26,1,-1,1
388004,26,1,-1,1
480512,26,1,-1,1
20155,26,1,-1,1
482384,26,1,-1,1
188090,26,1,-1,1
280825,26,1,-1,1
135065,26,1,-1,1
293346,26,1,-1,1
755006,26,1,-1,1
430420,26,1,-1,1
39881,26,1,-1,1
735229,26,1,-1,1
763068,26,1,-1,1
413817,26,1,-1,1
589683,26,1,-1,1
189526,26,1,-1,1
355255,26,1,-1,1
17464,26,1,-1,1
487037,26,1,-1,1
486349,26,1,-1,1
508711,26,1,-1,1
274637,26,1,-1,1
474185,26,1,-1,1
603902,26,1,-1,1
190516,26,1,-1,1
561554,26,1,-1,1
429151,26,1,-1,1
459097,26,1,-1,1
292820,26,1,-1,1
410921,26,1,-1,1
499753,26,1,-1,1
450366,26,1,-1,1
410291,26,1,-1,1
88184,26,1,-1,1
384250,26,1,-1,1
386772,26,1,-1,1
768566,26,1,-1,1
266837,26,1,-1,1
338369,26,1,-1,1
733544,26,1,-1,1
746139,26,1,-1,1
579959,26,1,-1,1
699954,26,1,-1,1
590514,26,1,-1,1
433728,26,1,-1,1
729238,26,1,-1,1
603464,26,1,-1,1
97677,26,1,-1,1
640374,26,1,-1,1
438239,26,1,-1,1
3280,26,1,-1,1
106034,26,1,-1,1
27782,10,1,-1,1
285638,26,1,-1,1
828459,26,1,-1,1
439452,26,1,-1,1
547349,26,1,-1,1
269440,26,1,-1,1
270623,26,1,-1,1
230601,26,1,-1,1
30780,26,1,-1,1
629423,26,1,-1,1
18076,26,1,-1,1
334961,26,1,-1,1
739667,26,1,-1,1
301696,26,1,-1,1
296832,26,1,-1,1
296832,10,1,-1,1
748233,26,1,-1,1
733651,26,1,-1,1
228989,26,1,-1,1
392672,26,1,-1,1
119335,26,1,-1,1
32173,26,1,-1,1
104661,26,1,2003,1
117820,26,1,-1,1
644734,26,1,-1,1
245381,26,1,-1,1
219117,26,1,-1,1
756902,26,1,2022,1
597507,26,1,-1,1
659743,26,1,-1,1
623638,26,1,-1,1
248897,26,1,-1,1
555448,26,1,-1,1
535080,26,1,-1,1
731700,26,1,-1,1
121197,26,1,-1,1
276491,26,1,-1,1
52572,26,1,-1,1
298487,26,1,-1,1
582331,26,1,-1,1
582331,10,1,-1,1
527383,26,1,-1,1
529894,26,1,-1,1
567251,26,1,-1,1
205787,26,1,-1,1
804097,26,1,-1,1
812639,26,1,-1,1
332079,26,1,-1,1
581580,26,1,-1,1
681322,26,1,-1,1
406573,26,1,-1,1
324222,26,1,-1,1
611720,26,1,-1,1
633582,26,1,-1,1
89875,26,1,-1,1
400055,26,1,-1,1
402184,26,1,-1,1
402184,10,2,-1,1
229023,26,1,-1,1
830184,26,1,-1,1
830184,10,1,-1,1
263416,26,1,-1,1
368396,26,1,-1,1
323737,26,1,-1,1
15829,26,1,-1,1
478162,26,1,-1,1
478162,10,3,-1,1
186447,26,1,-1,1
133642,26,1,-1,1
775333,26,1,-1,1
184090,26,1,-1,1
694969,26,1,-1,1
41982,26,1,-1,1
431804,26,1,-1,1
736562,26,1,-1,1
232941,26,1,-1,1
597480,10,1,-1,1
277663,26,1,-1,1
304968,26,1,-1,1
28774,26,1,-1,1
2460,26,1,-1,1
710408,26,1,-1,1
239772,26,1,-1,1
150461,26,1,-1,1
280093,26,1,-1,1
356383,26,1,-1,1
257695,26,1,-1,1
288952,26,1,-1,1
706844,26,1,-1,1
806310,26,1,-1,1
286415,26,1,-1,1
743497,26,1,-1,1
180674,26,1,-1,1
718305,26,1,-1,1
817946,26,1,-1,1
342124,26,1,-1,1
525678,26,1,-1,1
209735,26,1,-1,1
312088,26,1,-1,1
409747,26,1,-1,1
54724,26,1,-1,1
145337,26,1,-1,1
309470,26,1,-1,1
490206,26,1,-1,1
775155,26,1,-1,1
51124,26,1,-1,1
545673,26,1,-1,1
149153,26,1,-1,1
349885,26,1,-1,1
189181,26,1,-1,1
56880,26,1,-1,1
536311,26,1,-1,1
149094,26,1,-1,1
458199,26,1,-1,1
260530,26,1,-1,1
819335,26,1,-1,1
637261,26,1,-1,1
675503,26,1,-1,1
412374,26,1,-1,1
623594,26,1,-1,1
221755,26,1,-1,1
35800,26,1,-1,1
584168,26,1,-1,1
649991,26,1,-1,1
629330,26,1,-1,1
712174,26,1,-1,1
500133,26,1,-1,1
298547,26,1,-1,1
416488,26,1,-1,1
416488,10,1,-1,1
174339,26,1,-1,1
791057,26,1,-1,1
312056,26,1,-1,1
779609,26,1,-1,1
423809,26,1,-1,1
366427,26,1,-1,1
397157,26,1,-1,1
577865,26,1,-1,1
726445,26,1,-1,1
147259,26,1,-1,1
334280,26,1,-1,1
730375,26,1,-1,1
737540,26,1,-1,1
808160,26,1,-1,1
344778,26,1,-1,1
628646,26,1,-1,1
72249,26,1,-1,1
358232,26,1,-1,1
451224,26,1,-1,1
449810,26,1,-1,1
589733,26,1,-1,1
348745,26,1,-1,1
552241,26,1,-1,1
616024,26,1,-1,1
308117,26,1,-1,1
444916,26,1,-1,1
17160,26,1,-1,1
108669,26,1,-1,1
644109,26,1,-1,1
756379,26,1,-1,1
506692,26,1,-1,1
738753,26,1,-1,1
329140,26,1,-1,1
309769,26,1,-1,1
811279,26,1,-1,1
599875,26,1,-1,1
599875,10,1,-1,1
353887,26,1,-1,1
54021,26,1,-1,1
485136,26,1,-1,1
467835,26,1,-1,1
467835,10,3,-1,1
748683,26,1,-1,1
188875,26,1,-1,1
510086,26,1,-1,1
510086,10,1,-1,1
290572,26,1,-1,1
463277,26,1,-1,1
412757,26,1,-1,1
599613,26,1,-1,1
605003,26,1,-1,1
384323,26,1,-1,1
236589,26,1,-1,1
159061,26,1,-1,1
75820,26,1,-1,1
288683,26,1,-1,1
288683,10,1,-1,1
165677,26,1,-1,1
499977,26,1,-1,1
200061,26,1,-1,1
815423,26,1,-1,1
649103,26,1,-1,1
620860,26,1,-1,1
640661,26,1,-1,1
54183,26,1,-1,1
83632,26,1,-1,1
202520,26,1,-1,1
639922,26,1,-1,1
53258,26,1,-1,1
797454,26,1,-1,1
769805,26,1,-1,1
113198,26,1,-1,1
660148,26,1,-1,1
815083,26,1,-1,1
815083,10,1,-1,1
387081,26,1,-1,1
613770,26,1,-1,1
264550,26,1,-1,1
775238,26,1,-1,1
824088,26,1,-1,1
135201,26,1,-1,1
451880,26,1,-1,1
677280,26,1,-1,1
375011,26,1,-1,1
554994,26,1,-1,1
801258,26,1,-1,1
483456,26,1,-1,1
644363,26,1,-1,1
558594,26,1,-1,1
558594,10,1,-1,1
20214,26,1,-1,1
131698,26,1,-1,1
131698,10,1,-1,1
701254,26,1,-1,1
661090,1,1,2000,1
661090,5,1,1996,1
64737,26,1,-1,1
742536,26,1,-1,1
409959,26,1,-1,1
309114,26,1,-1,1
309114,10,3,-1,1
724198,26,1,-1,1
680169,26,1,-1,1
593209,26,1,-1,1
117209,26,1,-1,1
220114,26,1,-1,1
671309,26,1,-1,1
8242,26,1,-1,1
368550,26,1,-1,1
327867,26,1,-1,1
358164,26,1,-1,1
358164,10,1,-1,1
502903,26,1,-1,1
101015,26,1,-1,1
239871,26,1,-1,1
197734,26,1,-1,1
301313,26,1,-1,1
498769,26,1,-1,1
571352,26,1,-1,1
412168,26,1,-1,1
755660,26,1,-1,1
781411,26,1,-1,1
38469,26,1,-1,1
616970,26,1,-1,1
421831,26,1,-1,1
247544,26,1,-1,1
681521,26,1,-1,1
464832,26,1,-1,1
677305,26,1,-1,1
319153,26,1,-1,1
689901,26,1,-1,1
790350,26,1,-1,1
218621,26,1,-1,1
218621,10,1,-1,1
705686,26,1,-1,1
242697,26,1,-1,1
371077,26,1,-1,1
432160,26,1,-1,1
503631,26,1,-1,1
549990,26,1,-1,1
823751,26,1,-1,1
746251,26,1,-1,1
289931,26,1,-1,1
216612,26,1,-1,1
630226,26,1,-1,1
87666,26,1,-1,1
733071,26,1,-1,1
405714,26,1,-1,1
269806,26,1,-1,1
239435,26,1,-1,1
699615,26,1,-1,1
205370,26,1,-1,1
328406,26,1,-1,1
241224,26,1,-1,1
747754,26,1,-1,1
220206,26,1,-1,1
419222,26,1,-1,1
545824,26,1,-1,1
499039,26,1,-1,1
701049,26,1,-1,1
826212,26,1,-1,1
131653,26,1,-1,1
830803,26,1,-1,1
573498,26,1,-1,1
767349,26,1,-1,1
88728,26,1,-1,1
760259,26,1,-1,1
115856,26,1,-1,1
667779,26,1,-1,1
711602,26,1,-1,1
213190,26,1,-1,1
471431,26,1,-1,1
108168,26,1,-1,1
63025,26,1,-1,1
797796,26,1,-1,1
331691,26,1,-1,1
414705,26,1,-1,1
212728,26,1,-1,1
489474,26,1,-1,1
349865,26,1,-1,1
36125,26,1,-1,1
809960,26,1,-1,1
783134,26,1,-1,1
179020,10,1,-1,1
180941,26,1,-1,1
194169,26,1,-1,1
23156,26,1,-1,1
440019,26,1,-1,1
757159,26,1,-1,1
757159,10,1,-1,1
730012,26,1,-1,1
457408,26,1,-1,1
710632,26,1,-1,1
743046,26,1,-1,1
16209,26,1,-1,1
596062,26,1,-1,1
623905,26,1,-1,1
584199,26,1,-1,1
479129,26,1,-1,1
479129,10,1,-1,1
37549,26,1,-1,1
416766,26,1,-1,1
539009,26,1,-1,1
630701,26,1,-1,1
386636,26,1,-1,1
482328,26,1,-1,1
261470,26,1,-1,1
770318,26,1,-1,1
614183,26,1,-1,1
634299,26,1,-1,1
235907,26,1,-1,1
716475,26,1,-1,1
90761,26,1,-1,1
735835,26,1,-1,1
543955,26,1,-1,1
301771,26,1,-1,1
712436,26,1,-1,1
284937,1,1,2000,1
284937,13,1,1991,1
284937,5,1,1996,1
683792,26,1,-1,1
612343,26,1,-1,1
762281,26,1,-1,1
529924,26,1,-1,1
565693,26,1,-1,1
670721,26,1,-1,1
276345,26,1,2022,1
146339,26,1,-1,1
146339,10,1,-1,1
111142,26,1,-1,1
629266,26,1,-1,1
629266,10,1,-1,1
528555,26,1,-1,1
451297,26,1,-1,1
371295,26,1,-1,1
831135,26,1,-1,1
207582,26,1,-1,1
604698,26,1,-1,1
43577,26,1,-1,1
57954,26,1,-1,1
402217,26,1,-1,1
770574,26,1,-1,1
278879,26,1,-1,1
755301,26,1,-1,1
614873,26,1,-1,1
8415,26,1,-1,1
307665,26,1,-1,1
212318,26,1,-1,1
733030,26,1,-1,1
146550,26,1,-1,1
366930,26,1,-1,1
801599,26,1,-1,1
272619,26,1,-1,1
599511,26,1,-1,1
336131,26,1,-1,1
518934,26,1,-1,1
443355,26,1,-1,1
822635,26,1,-1,1
416459,26,1,-1,1
107570,26,1,-1,1
522563,26,1,-1,1
543770,26,1,-1,1
432693,26,1,-1,1
418993,26,1,-1,1
418993,10,1,-1,1
262241,26,1,-1,1
361360,26,1,-1,1
329346,26,1,-1,1
238670,26,1,-1,1
367945,26,1,-1,1
57273,10,3,-1,1
446800,26,1,2022,1
329270,26,1,-1,1
137604,26,1,-1,1
775375,26,1,-1,1
688878,26,1,-1,1
693581,0,1,2016,1
693581,26,1,-1,1
747695,26,1,-1,1
297871,26,1,-1,1
381894,26,1,-1,1
764653,26,1,-1,1
764653,10,2,-1,1
804052,26,1,-1,1
730947,26,1,-1,1
648784,26,1,-1,1
409628,25,1,-1,1
409628,1,1,-1,1
409628,13,1,-1,1
409628,26,1,-1,1
409628,5,1,-1,1
685797,26,1,-1,1
421239,26,1,2022,1
6945,26,1,-1,1
323833,26,1,-1,1
439620,26,1,-1,1
562100,26,1,-1,1
185285,26,1,-1,1
75050,26,1,-1,1
247722,26,1,-1,1
455194,26,1,-1,1
336250,26,1,-1,1
317768,26,1,-1,1
335226,26,1,-1,1
227094,26,1,-1,1
325586,26,1,-1,1
698700,26,1,-1,1
251408,26,1,-1,1
77893,26,1,-1,1
599762,26,1,-1,1
579910,26,1,-1,1
661220,1,1,2000,1
661220,5,1,1996,1
675872,26,1,-1,1
154490,26,1,-1,1
445189,26,1,-1,1
188504,26,1,-1,1
145114,26,1,-1,1
337928,26,1,-1,1
241976,26,1,-1,1
36001,26,1,-1,1
411161,26,1,-1,1
661595,26,1,-1,1
822822,26,1,-1,1
409387,26,1,-1,1
689300,26,1,-1,1
340899,26,1,-1,1
171753,26,1,-1,1
351108,26,1,-1,1
612332,26,1,-1,1
273275,26,1,-1,1
8246,26,1,-1,1
752266,26,1,-1,1
534475,26,1,-1,1
531418,26,1,-1,1
186248,26,1,-1,1
499642,26,1,-1,1
592966,26,1,-1,1
782656,26,1,-1,1
671559,26,1,-1,1
200387,26,1,-1,1
251528,26,1,-1,1
737166,26,1,-1,1
327133,26,1,-1,1
484487,26,1,-1,1
484487,10,3,-1,1
178118,26,1,-1,1
409001,26,1,-1,1
470267,26,1,-1,1
667065,26,1,-1,1
667065,10,3,-1,1
558985,26,1,-1,1
403758,26,1,-1,1
764226,26,1,-1,1
327394,26,1,-1,1
394919,26,1,-1,1
394919,10,1,-1,1
736775,26,1,-1,1
662745,26,1,-1,1
57007,26,1,-1,1
466690,26,1,-1,1
417054,26,1,-1,1
815276,26,1,-1,1
139489,26,1,-1,1
720999,26,1,-1,1
710976,26,1,-1,1
455280,26,1,-1,1
387917,26,1,-1,1
545761,26,1,-1,1
378165,26,1,-1,1
378165,10,1,-1,1
325231,26,1,-1,1
688410,26,1,-1,1
474167,26,1,-1,1
591200,26,1,-1,1
22088,26,1,-1,1
780934,26,1,-1,1
17795,26,1,-1,1
529529,26,1,-1,1
786019,26,1,-1,1
231504,26,1,-1,1
235606,26,1,-1,1
803915,26,1,-1,1
790668,26,1,-1,1
617722,26,1,-1,1
297605,26,1,-1,1
442656,26,1,-1,1
376531,26,1,-1,1
121725,26,1,-1,1
685587,26,1,-1,1
644279,26,1,-1,1
8224,26,1,-1,1
154983,26,1,-1,1
779477,1,1,2000,1
779477,13,1,1993,1
779477,5,1,1993,1
403374,26,1,-1,1
409261,26,1,-1,1
337371,26,1,-1,1
607030,26,1,-1,1
96491,26,1,-1,1
124213,26,1,-1,1
704011,26,1,-1,1
680333,26,1,-1,1
279052,26,1,-1,1
785984,26,1,-1,1
130208,26,1,-1,1
147937,26,1,-1,1
691241,26,1,-1,1
383069,26,1,-1,1
156222,26,1,-1,1
476445,26,1,-1,1
674257,26,1,-1,1
110094,26,1,-1,1
727195,26,1,-1,1
575404,26,1,-1,1
419621,26,1,-1,1
551634,26,1,-1,1
193774,26,1,-1,1
28219,26,1,-1,1
553359,26,1,-1,1
500440,26,1,-1,1
587114,26,1,-1,1
241052,26,1,-1,1
765888,26,1,-1,1
531116,26,1,-1,1
332806,26,1,-1,1
717505,26,1,-1,1
104483,26,1,-1,1
318467,26,1,-1,1
49151,26,1,-1,1
50382,26,1,-1,1
666759,26,1,-1,1
174235,26,1,-1,1
416370,26,1,-1,1
76743,26,1,-1,1
414434,26,1,-1,1
478138,26,1,-1,1
793851,26,1,-1,1
4172,26,1,-1,1
21154,26,1,-1,1
130891,26,1,-1,1
130891,10,1,-1,1
338499,26,1,-1,1
338499,10,1,-1,1
393096,26,1,-1,1
715370,26,1,-1,1
137769,26,1,-1,1
704051,26,1,-1,1
514204,26,1,-1,1
475071,26,1,-1,1
830407,26,1,-1,1
73734,26,1,-1,1
762066,26,1,-1,1
236792,26,1,-1,1
109124,26,1,-1,1
535706,26,1,-1,1
489701,26,1,-1,1
721440,26,1,-1,1
67294,26,1,-1,1
376960,26,1,-1,1
627622,26,1,-1,1
617082,26,1,-1,1
396004,26,1,-1,1
322163,26,1,-1,1
694952,26,1,-1,1
55402,26,1,-1,1
84491,26,1,-1,1
243122,26,1,-1,1
656153,26,1,-1,1
751171,26,1,-1,1
413860,26,1,-1,1
674416,26,1,-1,1
421136,26,1,-1,1
483349,26,1,-1,1
304071,26,1,-1,1
737820,26,1,-1,1
71012,26,1,-1,1
270670,26,1,-1,1
715242,26,1,-1,1
598329,26,1,-1,1
463434,26,1,-1,1
350920,26,1,-1,1
327887,26,1,-1,1
744212,26,1,-1,1
785531,26,1,-1,1
741909,26,1,-1,1
538575,26,1,-1,1
811231,26,1,-1,1
312407,26,1,-1,1
243841,26,1,-1,1
535487,26,1,-1,1
211917,26,1,-1,1
672390,26,1,-1,1
275606,26,1,-1,1
78933,26,1,-1,1
351564,26,1,-1,1
659329,26,1,-1,1
380416,26,1,-1,1
301714,26,1,-1,1
722770,26,1,-1,1
642372,26,1,-1,1
376714,26,1,-1,1
386810,26,1,-1,1
719536,26,1,-1,1
188448,26,1,-1,1
717440,26,1,-1,1
610194,26,1,-1,1
102685,26,1,-1,1
394375,26,1,-1,1
517194,26,1,-1,1
708888,26,1,-1,1
48427,26,1,-1,1
165196,26,1,-1,1
232924,26,1,-1,1
36503,26,1,-1,1
260233,26,1,-1,1
729089,26,1,-1,1
23386,26,1,-1,1
329760,26,1,-1,1
46814,26,1,-1,1
460561,26,1,-1,1
98287,26,1,-1,1
311976,26,1,-1,1
467180,26,1,-1,1
693644,26,1,-1,1
750292,26,1,-1,1
618428,26,1,-1,1
727484,26,1,-1,1
510366,26,1,-1,1
431027,26,1,-1,1
177849,26,1,-1,1
498637,26,1,-1,1
194681,26,1,-1,1
298996,26,1,-1,1
172062,26,1,-1,1
502797,26,1,-1,1
260341,26,1,-1,1
281610,26,1,-1,1
192084,26,1,-1,1
585061,26,1,-1,1
561060,26,1,-1,1
506646,26,1,-1,1
406410,26,1,-1,1
534625,26,1,-1,1
57415,26,1,-1,1
581453,26,1,-1,1
805786,26,1,-1,1
119344,26,1,-1,1
611526,26,1,-1,1
137663,26,1,-1,1
757119,26,1,-1,1
217490,26,1,-1,1
5138,26,1,-1,1
329594,26,1,-1,1
565162,26,1,2022,1
632463,26,1,-1,1
157765,26,1,-1,1
124307,26,1,-1,1
150619,26,1,-1,1
363378,26,1,-1,1
37541,26,1,-1,1
557006,26,1,-1,1
468817,26,1,-1,1
120336,26,1,-1,1
260237,26,1,-1,1
761742,26,1,-1,1
166665,26,1,-1,1
716564,26,1,-1,1
611707,26,1,-1,1
569671,26,1,-1,1
169272,26,1,-1,1
809696,25,1,-1,1
809696,1,1,-1,1
809696,13,1,-1,1
809696,26,1,-1,1
809696,5,1,-1,1
752373,26,1,-1,1
815804,26,1,-1,1
168489,26,1,-1,1
168489,10,3,-1,1
249611,26,1,-1,1
96222,26,1,-1,1
44104,26,1,-1,1
777903,26,1,-1,1
397562,26,1,-1,1
117548,26,1,-1,1
564983,26,1,-1,1
176988,26,1,-1,1
620451,26,1,-1,1
535246,26,1,-1,1
128473,26,1,-1,1
186548,26,1,-1,1
518595,26,1,-1,1
58628,26,1,-1,1
520206,26,1,-1,1
94765,26,1,-1,1
753775,26,1,-1,1
172787,26,1,-1,1
405118,26,1,-1,1
371377,26,1,-1,1
399104,26,1,-1,1
551304,26,1,-1,1
828794,26,1,-1,1
828794,10,1,-1,1
205432,26,1,-1,1
674612,26,1,-1,1
111822,26,1,-1,1
141725,26,1,-1,1
243635,26,1,-1,1
243772,26,1,-1,1
462348,26,1,-1,1
8166,26,1,-1,1
394174,10,1,-1,1
605915,26,1,-1,1
251365,26,1,-1,1
470325,26,1,-1,1
21976,26,1,-1,1
90052,26,1,-1,1
698327,26,1,-1,1
357004,26,1,-1,1
357004,10,2,-1,1
344853,26,1,-1,1
234853,26,1,-1,1
802955,26,1,-1,1
684696,26,1,-1,1
684696,10,2,-1,1
458551,26,1,-1,1
285641,26,1,-1,1
687599,26,1,-1,1
457058,26,1,-1,1
758013,26,1,-1,1
540432,26,1,-1,1
387179,26,1,-1,1
533128,26,1,-1,1
387314,26,1,-1,1
358359,26,1,-1,1
207840,26,1,-1,1
436811,26,1,-1,1
482366,26,1,2022,1
723602,26,1,-1,1
318836,26,1,-1,1
258693,26,1,-1,1
258693,10,1,-1,1
296662,26,1,-1,1
771211,26,1,-1,1
720260,26,1,-1,1
286060,26,1,-1,1
575698,26,1,-1,1
407591,26,1,-1,1
427173,26,1,-1,1
542108,26,1,-1,1
86122,26,1,-1,1
669237,26,1,-1,1
669237,10,1,-1,1
74378,26,1,-1,1
701230,26,1,-1,1
792699,26,1,-1,1
41742,26,1,-1,1
328568,26,1,-1,1
146908,26,1,-1,1
6680,26,1,-1,1
614633,26,1,-1,1
603225,26,1,-1,1
563230,26,1,-1,1
444442,26,1,-1,1
84178,26,1,-1,1
296304,26,1,-1,1
237554,26,1,-1,1
256455,26,1,-1,1
508924,26,1,-1,1
599677,25,1,-1,1
599677,1,1,-1,1
599677,13,1,-1,1
599677,26,1,-1,1
599677,5,1,-1,1
22018,26,1,-1,1
341904,26,1,-1,1
136847,26,1,-1,1
647540,26,1,-1,1
56782,26,1,-1,1
222915,26,1,-1,1
783819,26,1,-1,1
486736,26,1,-1,1
378652,26,1,-1,1
746351,26,1,-1,1
601575,10,1,-1,1
814878,26,1,-1,1
170109,26,1,-1,1
147836,26,1,-1,1
28578,26,1,-1,1
120529,26,1,-1,1
151952,26,1,-1,1
33793,26,1,-1,1
319412,26,1,-1,1
723204,26,1,-1,1
628196,26,1,-1,1
74007,26,1,-1,1
139759,26,1,-1,1
221305,26,1,-1,1
80826,26,1,-1,1
725935,26,1,-1,1
223433,26,1,-1,1
123302,26,1,-1,1
40074,26,1,-1,1
366037,26,1,-1,1
482029,26,1,-1,1
427763,26,1,-1,1
407310,26,1,-1,1
759804,26,1,-1,1
628431,26,1,-1,1
693688,26,1,-1,1
153256,26,1,-1,1
673957,26,1,-1,1
350466,26,1,-1,1
794596,26,1,-1,1
120215,26,1,-1,1
662239,26,1,-1,1
711363,26,1,-1,1
389919,26,1,-1,1
58002,26,1,-1,1
543625,26,1,-1,1
290016,26,1,-1,1
687937,26,1,-1,1
469754,10,3,-1,1
310540,26,1,-1,1
120592,26,1,-1,1
43545,26,1,-1,1
596592,26,1,-1,1
609330,26,1,-1,1
831019,26,1,-1,1
429327,26,1,-1,1
508574,26,1,-1,1
808249,26,1,-1,1
174400,26,1,-1,1
621511,26,1,-1,1
583678,26,1,-1,1
615950,26,1,-1,1
327340,26,1,-1,1
614956,26,1,-1,1
68228,26,1,-1,1
115611,26,1,-1,1
609830,26,1,-1,1
702536,26,1,-1,1
210522,26,1,-1,1
802995,26,1,-1,1
136261,26,1,-1,1
247340,26,1,-1,1
247340,10,1,-1,1
222142,26,1,2022,1
718355,26,1,-1,1
645493,26,1,-1,1
813276,26,1,-1,1
433043,26,1,-1,1
755180,26,1,-1,1
805911,26,1,-1,1
674030,26,1,-1,1
453444,26,1,-1,1
719579,26,1,-1,1
56540,26,1,-1,1
743511,26,1,-1,1
790694,26,1,-1,1
523725,26,1,-1,1
542327,26,1,-1,1
50119,26,1,-1,1
50119,10,2,-1,1
322118,26,1,-1,1
47639,26,1,-1,1
634623,0,1,2021,1
634623,26,1,-1,1
96990,26,1,-1,1
84346,26,1,-1,1
662546,26,1,-1,1
22135,26,1,-1,1
22135,10,1,-1,1
661961,26,1,-1,1
716456,26,1,-1,1
783655,26,1,-1,1
655080,26,1,-1,1
457876,26,1,-1,1
807498,26,1,-1,1
274994,26,1,-1,1
685191,26,1,-1,1
560055,26,1,-1,1
461241,26,1,-1,1
91461,26,1,-1,1
495246,26,1,-1,1
533412,26,1,-1,1
134840,26,1,-1,1
370783,26,1,-1,1
96247,26,1,-1,1
550927,26,1,-1,1
735926,26,1,-1,1
169664,26,1,-1,1
553070,26,1,-1,1
796666,26,1,-1,1
468968,26,1,-1,1
526452,26,1,-1,1
471054,26,1,-1,1
245325,26,1,-1,1
388497,26,1,-1,1
604869,26,1,-1,1
585719,26,1,-1,1
704659,26,1,-1,1
42641,26,1,-1,1
596511,26,1,-1,1
608754,26,1,-1,1
243822,26,1,-1,1
629769,26,1,-1,1
192609,26,1,-1,1
72489,26,1,-1,1
732154,26,1,-1,1
395771,26,1,-1,1
817269,26,1,-1,1
135040,26,1,-1,1
801526,10,3,-1,1
774558,26,1,-1,1
390529,26,1,-1,1
400140,26,1,-1,1
239676,18,3,2022,1
239676,10,1,-1,1
752521,26,1,-1,1
726165,26,1,-1,1
468563,26,1,-1,1
156592,26,1,-1,1
388440,26,1,-1,1
258936,26,1,-1,1
